Date,T(off-chip),L(lux),T2(on-board),H(rel%),T3(hum-sensor),P(Pa),M(5sec)
2021-10-04 03:15:01.673588,19,,29,37,31,101039,0
2021-10-04 03:30:01.933459,19,,29,37,31,101050,0
2021-10-04 03:45:02.137095,20,,29,37,31,101092,0
2021-10-04 04:00:01.336275,20,,29,37,31,101112,0
2021-10-04 04:15:01.542213,19,,29,37,31,101127,1
2021-10-04 04:30:01.790210,19,,29,38,31,101134,0
2021-10-04 04:45:02.006297,19,,29,38,31,101152,0
2021-10-04 05:00:01.197926,19,,29,37,31,101158,0
2021-10-04 05:15:01.404411,19,,29,38,31,101182,0
2021-10-04 05:30:01.669618,19,,29,38,31,101202,0
2021-10-04 05:45:01.880563,18,,29,38,31,101234,0
2021-10-04 06:00:02.091581,18,,29,38,31,101245,0
2021-10-04 06:15:01.288656,18,,29,37,31,101257,0
2021-10-04 06:30:01.224891,18,,29,37,31,101278,0
2021-10-04 06:45:01.432993,18,,29,38,31,101343,0
2021-10-04 07:00:01.636413,19,,29,38,31,101336,1
2021-10-04 07:15:01.843472,18,0,29,38,31,101363,0
2021-10-04 07:30:02.103267,17,0,29,38,31,101378,0
2021-10-04 07:45:01.299708,17,1,29,38,31,101386,0
2021-10-04 08:00:01.510425,18,1,29,38,31,101404,0
2021-10-04 08:15:01.711457,17,3,29,38,31,101415,0
2021-10-04 08:30:01.965279,17,5,29,38,31,101415,0
2021-10-04 08:45:02.165740,17,3,29,37,31,101451,0
2021-10-04 09:00:01.365735,17,3,29,39,31,101475,0
2021-10-04 09:15:01.573768,17,10,29,40,30,101476,0
2021-10-04 09:30:01.834685,17,9,29,40,31,101496,0
2021-10-04 09:45:02.041530,17,7,29,39,31,101516,0
2021-10-04 10:00:01.253260,17,5,29,39,31,101523,1
2021-10-04 10:15:01.456690,17,13,29,39,31,101528,0
2021-10-04 10:30:01.706753,17,8,29,38,31,101563,0
2021-10-04 10:45:01.908798,18,9,29,38,31,101575,0
2021-10-04 11:00:02.121469,18,9,29,38,31,101592,0
2021-10-04 11:15:01.327281,18,15,29,38,31,101580,0
2021-10-04 11:30:01.582905,17,21,29,38,31,101593,1
2021-10-04 11:45:01.786275,18,14,29,38,31,101608,0
2021-10-04 12:00:01.996622,18,14,29,40,31,101633,0
2021-10-04 12:15:01.200788,18,21,29,39,31,101634,0
2021-10-04 12:30:01.451306,17,28,29,38,31,101606,0
2021-10-04 12:45:01.666408,18,20,29,39,31,101641,0
2021-10-04 13:00:01.878760,18,25,29,39,31,101634,0
2021-10-04 13:15:02.083978,18,19,29,40,31,101642,0
2021-10-04 13:30:01.329807,18,20,29,43,30,101648,0
2021-10-04 13:45:01.541898,18,17,29,45,31,101663,0
2021-10-04 14:00:01.757368,18,22,29,42,31,101663,0
2021-10-04 14:15:01.960058,18,16,29,41,31,101686,0
2021-10-04 14:30:01.208652,18,14,29,41,31,101674,0
2021-10-04 14:45:01.414153,18,9,29,42,30,101682,0
2021-10-04 15:00:01.606958,18,6,29,40,30,101691,0
2021-10-04 15:15:01.812981,18,5,29,39,30,101705,0
2021-10-04 15:30:02.072041,18,8,29,41,30,101717,0
2021-10-04 15:45:01.273553,18,7,29,41,30,101708,0
2021-10-04 16:00:01.460252,18,10,29,41,30,101719,1
2021-10-04 16:15:01.665105,18,9,29,41,30,101698,0
2021-10-04 16:30:01.937197,18,9,29,41,30,101682,0
2021-10-04 16:45:02.143745,18,10,29,41,30,101676,0
2021-10-04 17:00:01.339202,18,3,29,41,30,101659,1
2021-10-04 17:15:01.541005,18,4,29,40,30,101652,0
2021-10-04 17:30:01.792729,17,3,29,40,30,101672,0
2021-10-04 17:45:01.996147,17,3,29,40,30,101665,0
2021-10-04 18:00:01.192945,17,2,29,39,30,101682,0
2021-10-04 18:15:01.396102,17,2,29,40,30,101685,0
2021-10-04 18:30:01.656012,17,0,28,35,29,101669,0
2021-10-04 18:45:01.863989,18,,29,39,30,101675,0
2021-10-04 19:00:02.066751,17,,29,40,30,101684,0
2021-10-04 19:15:01.271219,17,0,29,40,30,101655,0
2021-10-04 19:30:01.537600,17,0,29,39,30,101695,0
2021-10-04 19:45:01.747497,17,0,29,40,30,101699,1
2021-10-04 20:00:01.960146,17,0,29,40,30,101708,0
2021-10-04 20:15:02.166194,17,0,29,39,30,101701,0
2021-10-04 20:30:01.423869,16,0,29,40,30,101700,0
2021-10-04 20:45:01.627601,17,0,29,40,30,101716,0
2021-10-04 21:00:01.824559,17,0,29,40,30,101705,0
2021-10-04 21:15:02.035888,17,0,29,39,30,101713,0
2021-10-04 21:30:01.295061,17,0,28,42,30,101701,0
2021-10-04 21:45:01.506138,16,0,28,42,30,101694,0
2021-10-04 22:00:01.708352,16,0,28,41,30,101689,1
2021-10-14 21:45:06.029418,21,0,23,65,25,101617,0
